Layer,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,NormalX,NormalY,NormalZ
INSTANTIATE::ENVIRONMENT::LAMP,-189.297302246094,0,-213.978927612305,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-189.297302246094,0,-225.254028320313,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-189.297302246094,0,-236.52912902832,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-189.297302246094,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-189.297302246094,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-200.675680977958,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-212.054059709822,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-223.432438441686,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-234.810817173549,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-246.189195905413,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-257.567574637277,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-268.945953369141,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-189.297302246094,0,-213.978927612305,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-200.675680977958,0,-213.978927612305,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-212.054059709822,0,-213.978927612305,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-223.432438441686,0,-213.978927612305,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-234.810817173549,0,-213.978927612305,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-246.189195905413,0,-213.978927612305,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-257.567574637277,0,-213.978927612305,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-268.945953369141,0,-213.978927612305,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-268.945953369141,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-268.945953369141,0,-236.52912902832,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-268.945953369141,0,-225.254028320313,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-268.945953369141,0,-213.978927612305,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-177.297302246094,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-165.91892351423,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-154.540544782366,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-143.162166050502,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-131.783787318639,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-120.405408586775,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-109.027029854911,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-97.6486511230469,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-97.6486511230469,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-97.6486511230469,0,-288.94239807129,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-97.6486511230469,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-177.297302246094,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-177.297302246094,0,-288.94239807129,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-177.297302246094,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-97.6486511230469,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-109.027029854911,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-120.405408586775,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-131.783787318639,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-143.162166050502,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-154.540544782366,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-165.91892351423,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-177.297302246094,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-291.342636108399,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-280.429992675781,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-280.429992675781,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-80.2702723911831,0,-280.429992675781,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-68.8918936593192,0,-280.429992675781,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-57.5135149274554,0,-280.429992675781,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-46.1351361955915,0,-280.429992675781,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-34.7567574637277,0,-280.429992675781,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-23.3783787318638,0,-280.429992675781,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-280.429992675781,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-80.2702723911831,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-68.8918936593192,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-57.5135149274554,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-46.1351361955915,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-34.7567574637277,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-23.3783787318638,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-280.429992675781,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-291.342636108399,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-302.255279541016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-264.716873168946,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-80.2702723911831,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-68.8918936593192,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-57.5135149274554,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-46.1351361955915,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-34.7567574637277,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-23.3783787318638,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-80.2702723911831,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-68.8918936593192,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-57.5135149274554,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-46.1351361955915,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-34.7567574637277,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-23.3783787318638,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-264.716873168946,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-275.629516601563,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-177.297302246094,0,-270.829071044922,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-177.297302246094,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-177.297302246094,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-165.91892351423,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-154.540544782366,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-143.162166050502,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-131.783787318639,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-120.405408586775,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-109.027029854911,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-97.6486511230469,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-177.297302246094,0,-270.829071044922,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-165.91892351423,0,-270.829071044922,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-154.540544782366,0,-270.829071044922,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-143.162166050502,0,-270.829071044922,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-131.783787318639,0,-270.829071044922,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-120.405408586775,0,-270.829071044922,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-109.027029854911,0,-270.829071044922,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-97.6486511230469,0,-270.829071044922,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-97.6486511230469,0,-253.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-97.6486511230469,0,-270.829071044922,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-226.532623291016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-80.2702723911831,0,-226.532623291016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-68.8918936593192,0,-226.532623291016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-57.5135149274554,0,-226.532623291016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-46.1351361955915,0,-226.532623291016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-34.7567574637277,0,-226.532623291016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-23.3783787318638,0,-226.532623291016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-226.532623291016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-226.532623291016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-237.168426513672,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-226.532623291016,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-237.168426513672,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-23.3783787318639,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-34.7567574637277,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-46.1351361955915,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-57.5135149274554,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-68.8918936593192,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-80.2702723911831,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-247.804229736328,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-221.732177734375,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-210.272506713867,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-198.81283569336,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-187.353164672852,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-187.353164672852,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-80.2702723911831,0,-187.353164672852,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-68.8918936593192,0,-187.353164672852,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-57.5135149274554,0,-187.353164672852,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-46.1351361955915,0,-187.353164672852,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-34.7567574637277,0,-187.353164672852,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-23.3783787318638,0,-187.353164672852,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-187.353164672852,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-91.6486511230469,0,-221.732177734375,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-80.2702723911831,0,-221.732177734375,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-68.8918936593192,0,-221.732177734375,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-57.5135149274554,0,-221.732177734375,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-46.1351361955915,0,-221.732177734375,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-34.7567574637277,0,-221.732177734375,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-23.3783787318638,0,-221.732177734375,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-221.732177734375,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-187.353164672852,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-198.81283569336,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-210.272506713867,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-12,0,-221.732177734375,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-390.594604492188,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-390.594604492188,0,37.538405418396,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-390.594604492188,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-390.594604492188,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-401.972983224052,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-413.351361955915,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-424.729740687779,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-436.108119419643,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-447.486498151507,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-458.86487688337,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-470.243255615234,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-390.594604492188,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-401.972983224052,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-413.351361955915,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-424.729740687779,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-436.108119419643,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-447.486498151507,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-458.86487688337,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-470.243255615234,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-470.243255615234,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-470.243255615234,0,37.538405418396,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-470.243255615234,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-476.243255615234,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-487.621634347098,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-499.000013078962,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-510.378391810826,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-521.756770542689,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-533.135149274553,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-544.513528006417,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-555.891906738281,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-555.891906738281,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-555.891906738281,0,37.538405418396,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-555.891906738281,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-476.243255615234,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-476.243255615234,0,37.538405418396,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-476.243255615234,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-555.891906738281,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-544.513528006417,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-533.135149274553,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-521.756770542689,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-510.378391810826,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-499.000013078962,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-487.621634347098,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-476.243255615234,0,48.451057434082,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-476.243255615234,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-476.243255615234,0,10.9126501083373,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-476.243255615234,0,-1.23890643837637E-13,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-476.243255615234,0,-1.23890643837637E-13,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-487.621634347098,0,-9.78125913210474E-14,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-499.000013078962,0,-7.17345388044579E-14,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-510.378391810826,0,-4.56564862878684E-14,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-521.756770542689,0,-1.95784337712789E-14,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-533.135149274553,0,6.49961874531065E-15,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-544.513528006417,0,3.25776712619002E-14,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-555.891906738281,0,5.86557237784897E-14,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-476.243255615234,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-487.621634347098,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-499.000013078962,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-510.378391810826,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-521.756770542689,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-533.135149274553,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-544.513528006417,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-555.891906738281,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-555.891906738281,0,5.86557237784897E-14,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-555.891906738281,0,10.9126501083374,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-555.891906738281,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-280.945953369141,0,5.70155766132716E-14,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-293.152034759522,0,9.15478748987923E-14,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-305.358116149903,0,1.26080173184313E-13,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-317.564197540284,0,1.60612471469834E-13,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-329.770278930665,0,1.95144769755354E-13,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-341.976360321045,0,2.29677068040875E-13,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-354.182441711426,0,2.64209366326396E-13,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-366.388523101807,0,2.98741664611916E-13,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-378.594604492188,0,3.33273962897437E-13,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-378.594604492188,0,3.33273962897437E-13,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-378.594604492188,0,10.9126501083376,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-378.594604492188,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-280.945953369141,0,5.70155766132716E-14,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-280.945953369141,0,10.9126501083374,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-280.945953369141,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-378.594604492188,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-366.388523101807,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-354.182441711426,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-341.976360321045,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-329.770278930665,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-317.564197540284,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-305.358116149903,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-293.152034759522,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-280.945953369141,0,21.8253002166748,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-280.945953369141,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-293.152034759522,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-305.358116149903,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-317.564197540284,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-329.770278930665,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-341.976360321045,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-354.182441711426,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-366.388523101807,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-378.594604492188,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-378.594604492188,0,26.62575340271,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-378.594604492188,0,37.538405418396,1,0,0,0,1,0
INSTANTIATE::ENVIRONMENT::LAMP,-378.594604492188,0,48.451057434082,1,0,0,0,1,0
